Taxon,Domain,Major_Clade,Minor_Clade,Shallow_Clade
Stigeoclonium_amoenum,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Stigeoclonium_subsecundum,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Stigeoclonium_variabile,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Sykidion_marinum,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Symbiochloris_irregularis,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Symbiochlorum_hainanensis,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Tetrabaena_socialis,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_bernardii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_deserticola,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_dimorphus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_distendus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_lagerheimii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_obliquus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetradesmus_wisconsinensis,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetraedron_minimum,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Tetraselmis_astigmatica,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_chui,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_convolutae,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_cordiformis,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_helgolandica,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_striata,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_subcordiformis,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetraselmis_suecica,Eukaryota,Archaeplastida,Chloroplastida,Chlorodendrophyceae
Tetrastrum_heteracanthum,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Trebouxia_aggregata,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Trebouxia_arboricola,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Trebouxia_gelatinosa,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Trebouxia_lynnae,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Trentepohlia_annulata,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Trentepohlia_jolithus,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Udotea_flabellum,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulothrix_subflaccida,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_compressa,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_flexuosa,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_lactuca,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_linza,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_mutabilis,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_pertusa,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulva_prolifera,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulvales_sp,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Ulvella_endozoica,Eukaryota,Archaeplastida,Chloroplastida,Ulvophyceae
Uronema_belkiae,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Uronema_confervicola,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Uronema_sp,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Verrucodesmus_verrucosus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Vitreochlamys_nekrassovii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Vitreochlamys_ordinata,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Vitreochlamys_pringsheimii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_africanus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_aureus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_barberi,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_carteri,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_dissipatrix,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_ferrisii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_gigas,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_globator,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_kirkiorum,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_obversus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_ovalis,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_powersii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_reticuliferus,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvox_tertius,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvulina_boldii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvulina_compacta,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Volvulina_steinii,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Watanabea_reniformis,Eukaryota,Archaeplastida,Chloroplastida,Trebouxiophyceae
Yamagishiella_unicocca,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyceae
Cyanophora_paradoxa,Eukaryota,Glaucocystophyceae,Cyanophorales,Cyanophoraceae
Cyanophora_sudae,Eukaryota,Glaucocystophyceae,Cyanophorales,Cyanophoraceae
Cyanoptyche_gloeocystis,Eukaryota,Glaucocystophyceae,Glaucocystophyceae incertae sedis,Cyanoptyche
Glaucocystis_cf_nostochinearum,Eukaryota,Glaucocystophyceae,Glaucocystales,Glaucocystaceae
Gloeochaete_wittrockiana,Eukaryota,Glaucocystophyceae,Gloeochaetales,Gloeochaetaceae
Prasinococcus_capsulatus,Eukaryota,Archaeplastida,Chloroplastida,Prasinococcales
Prasinoderma_coloniale,Eukaryota,Archaeplastida,Chloroplastida,Prasinodermales
Prasinoderma_singularis,Eukaryota,Archaeplastida,Chloroplastida,Prasinodermales
Rhodelphis_limneticus,Eukaryota,Archaeplastida,Rhodelphea,Rhodelphida
Rhodelphis_marinus,Eukaryota,Archaeplastida,Rhodelphea,Rhodelphida
Acrochaetiales_sp,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Acrochaetium_humile,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Acrochaetium_luxurians,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Acrochaetium_secundatum,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Agarophyton_chilense,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Amphiroa_fragilissima,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Asparagopsis_armata,Eukaryota,Archaeplastida,Rhodophyta,Bonnemaisoniales
Asparagopsis_taxiformis,Eukaryota,Archaeplastida,Rhodophyta,Bonnemaisoniales
Audouinella_sp,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Bangia_fuscopurpurea,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Betaphycus_philippinensis,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Bostrychia_moritziana,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Calliarthron_tuberculosum,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Camontagnea_oxyclada,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Campylaephora_kondoi,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Chondrus_crispus,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Chroodactylon_ornatum,Eukaryota,Archaeplastida,Rhodophyta,Stylonemataceae
Compsopogon_caeruleus,Eukaryota,Archaeplastida,Rhodophyta,Compsopogonaceae
Cyanidiococcus_yangmingshanensis,Eukaryota,Archaeplastida,Rhodophyta,Cyanidiaceae
Cyanidioschyzon_merolae,Eukaryota,Archaeplastida,Rhodophyta,Cyanidiaceae
Cyanidium_caldarium,Eukaryota,Archaeplastida,Rhodophyta,Cyanidiaceae
Delisea_pulchra,Eukaryota,Archaeplastida,Rhodophyta,Bonnemaisoniales
Devaleraea_mollis,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Devaleraea_ramentacea,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Dixoniella_grisea,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Dumontia_simplex,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Erythrolobus_australicus,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Erythrolobus_madagascarensis,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Eucheuma_denticulatum,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Galdieria_partita,Eukaryota,Archaeplastida,Rhodophyta,Galdieriaceae
Galdieria_sulphuraria,Eukaryota,Archaeplastida,Rhodophyta,Galdieriaceae
Galdieria_yellowstonensis,Eukaryota,Archaeplastida,Rhodophyta,Galdieriaceae
Glaucosphaera_vacuolata,Eukaryota,Archaeplastida,Rhodophyta,Glaucosphaeraceae
Gloiopeltis_furcata,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Gracilaria_blodgettii,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_caudata,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_chouae,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_domingensis,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_firma,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_gracilis,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_salicornia,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_sp,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilaria_vermiculophylla,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilariopsis_chorda,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilariopsis_heteroclada,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilariopsis_lemaneiformis,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Gracilariopsis_tenuifrons,Eukaryota,Archaeplastida,Rhodophyta,Gracilariales
Grania_efflorescens,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Grateloupia_catenata,Eukaryota,Archaeplastida,Rhodophyta,Halymeniales
Grateloupia_filicina,Eukaryota,Archaeplastida,Rhodophyta,Halymeniales
Grateloupia_livida,Eukaryota,Archaeplastida,Rhodophyta,Halymeniales
Grateloupia_turuturu,Eukaryota,Archaeplastida,Rhodophyta,Halymeniales
Gymnogongrus_flabelliformis,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Heterosiphonia_pulchra,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Hydrolithon_reinboldii,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Kappaphycus_alvarezii,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Kappaphycus_striatus,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Laurencia_dendroidea,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Laurencia_pacifica,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Lithophyllum_sp,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Lithophyllum_stictiforme_cabiochiae,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Lithothamnion_proliferum,Eukaryota,Archaeplastida,Rhodophyta,Hapalidiales
Mazzaella_japonica,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Meiodiscus_spetsbergensis,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Melanothamnus_japonicus,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Neoporphyra_haitanensis,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Neoporphyra_sp_WOLL4d,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Palisada_intermedia,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Palmaria_hecatensis,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Palmaria_palmata,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Porolithon_cf_onkodes,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Porolithon_sp,Eukaryota,Archaeplastida,Rhodophyta,Corallinales
Porphyra_dioica,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Porphyra_linearis,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Porphyra_umbilicalis,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Porphyridium_aerugineum,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Porphyridium_cruentum,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Porphyridium_purpureum,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Porphyridium_sordidum,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Portieria_hornemannii,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Pyropia_acanthophora,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Pyropia_haitanensis,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Pyropia_retorta,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Pyropia_tenera,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Pyropia_vietnamensis,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Pyropia_yezoensis,Eukaryota,Archaeplastida,Rhodophyta,Bangiaceae
Rhodella_maculata,Eukaryota,Archaeplastida,Rhodophyta,Rhodellaceae
Rhodella_violacea,Eukaryota,Archaeplastida,Rhodophyta,Rhodellaceae
Rhodochaete_parvula,Eukaryota,Archaeplastida,Rhodophyta,Rhodochaetaceae
Rhodochorton_purpureum,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Rhodochorton_sp,Eukaryota,Archaeplastida,Rhodophyta,Acrochaetiales
Rhodonematella_subimmersa,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Rhodophysema_elegans,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Rhodosorus_marinus,Eukaryota,Archaeplastida,Rhodophyta,Stylonemataceae
Rhodothamniella_floridula,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Rubrointrusa_membranacea,Eukaryota,Archaeplastida,Rhodophyta,Palmariales
Sheathia_arcuata,Eukaryota,Archaeplastida,Rhodophyta,Batrachospermales
Solieria_filiformis,Eukaryota,Archaeplastida,Rhodophyta,Gigartinales
Sporolithon_durum,Eukaryota,Archaeplastida,Rhodophyta,Sporolithales
Sporolithon_sp,Eukaryota,Archaeplastida,Rhodophyta,Sporolithales
Symphyocladia_latiuscula,Eukaryota,Archaeplastida,Rhodophyta,Ceramiales
Thorea_hispida,Eukaryota,Archaeplastida,Rhodophyta,Thoreales
Timspurckia_oligopyrenoides,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiaceae
Virescentia_guangxiensis,Eukaryota,Archaeplastida,Rhodophyta,Batrachospermales
Abies_balsamea,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Acorus_calamus,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Alsophila_latebrosa,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Amborella_trichopoda,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Andreaea_rupestris,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Angiopteris_evecta,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Anthoceros_agrestis,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Aponogeton_distachyos,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Arabidopsis_thaliana,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Aristolochia_californica,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Austrobaileya_scandens,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Bambusina_borreri,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Barbilophozia_barbata,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Blasia_pusilla,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Botrychium_lunaria,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Buxus_sempervirens,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Calypogeia_fissa,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Ceratodon_purpureus,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Ceratophyllum_demersum,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Ceratopteris_richardii,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Chaetosphaeridium_globosum,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Chaetosphaeridium_pringsheimii,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Chara_australis,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chara_baltica,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chara_braunii,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chara_corallina,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chara_globularis,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chara_tomentosa,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chara_vulgaris,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Chlorokybus_atmophyticus,Eukaryota,Archaeplastida,Chloroplastida,Chlorokybales
Closterium_acerosum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Closterium_acutum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Closterium_lunula,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Closterium_sp_Yama58_4,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Coleochaete_divergens,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Coleochaete_irregularis,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Coleochaete_nitellarum,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Coleochaete_orbicularis,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Coleochaete_scutata,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Coleochaete_sp,Eukaryota,Archaeplastida,Chloroplastida,Coleochaetophyceae
Colocasia_esculenta,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Cosmarium_botrytis,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_broomei,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_crenatum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_granatum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_ochthodes,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_subtumidum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_tinctum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmarium_turpinii,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cosmocladium_sp,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cryptomeria_japonica,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Cycas_panzhihuaensis,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Cylindrocystis_brebissonii,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cylindrocystis_cushleckae,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Cylindrocystis_sp_M3015,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Dacrydium_pectinatum,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Danaea_nodosa,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Desmidium_aptogonum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Diphasiastrum_complanatum,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Encephalartos_natalensis,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Entransia_fimbriata,Eukaryota,Archaeplastida,Chloroplastida,Entransiales
Entransia_sp,Eukaryota,Archaeplastida,Chloroplastida,Entransiales
Ephedra_saxatilis,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Equisetum_hyemale,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Euastrum_humerosum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Euastrum_pectinatum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Folioceros_fuciformis,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Ginkgo_biloba,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Gonatozygon_brebissonii,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Gonatozygon_kinahanii,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Haplomitrium_mnioides,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Helianthus_annuus,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Hormidiella_parvula,Eukaryota,Archaeplastida,Chloroplastida,Hormidiellales
Huperzia_serrata,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Illicium_verum,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Interfilum_massjukiae,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Interfilum_paradoxum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Interfilum_terricola,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Isoetes_sinensis,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Klebsormidium_africanum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_crenulatum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_delicatum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_deserticola,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_dissectum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_elegans,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_flaccidum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_karooense,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_mucosum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_nitens,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_subtile,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_subtilissimum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_sylvaticum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Klebsormidium_vermiculatum,Eukaryota,Archaeplastida,Chloroplastida,Klebsormidiales
Lamprothamnium_succinctum,Eukaryota,Archaeplastida,Chloroplastida,Charophyceae
Leiosporoceros_dussii,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Macadamia_integrifolia,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Marchantia_paleacea,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Marchantia_polymorpha,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Megaceros_flagellaris,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta
Mesostigma_viride,Eukaryota,Archaeplastida,Chloroplastida,Mesostigmatales
Mesotaenium_caldariorum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mesotaenium_endlicherianum,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mesotaenium_kramstae,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Micrasterias_fimbriata,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mougeotia_scalaris,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mougeotia_sp_CCAC_3626,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mougeotia_sp_M2,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mougeotia_sp_SVCK_240,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
Mougeotia_sp_UTEX_LB_758,Eukaryota,Archaeplastida,Chloroplastida,Zygnematophyceae
